Open,High,Low,Close,Volume,Dividends,Stock Splits
1303.9000244140625,1304.300048828125,1302.5,1302.699951171875,79270,0.0,0.0
1302.699951171875,1303.4000244140625,1302.5,1302.5,37148,0.0,0.0
1302.800048828125,1303.4000244140625,1302.0999755859375,1303.300048828125,63669,0.0,0.0
1303.300048828125,1304.0,1303.0,1303.300048828125,105156,0.0,0.0
1303.4000244140625,1303.5,1303.0,1303.199951171875,12347,0.0,0.0
1303.199951171875,1303.300048828125,1302.5999755859375,1303.199951171875,28934,0.0,0.0
1303.300048828125,1303.5999755859375,1302.9000244140625,1302.9000244140625,52077,0.0,0.0
1303.199951171875,1303.5999755859375,1302.9000244140625,1303.5999755859375,24430,0.0,0.0
1303.5999755859375,1303.9000244140625,1303.5999755859375,1303.9000244140625,28897,0.0,0.0
1303.9000244140625,1304.300048828125,1303.9000244140625,1304.300048828125,46751,0.0,0.0
1304.0999755859375,1304.9000244140625,1304.0999755859375,1304.699951171875,43328,0.0,0.0
1304.699951171875,1306.800048828125,1304.300048828125,1305.5,123272,0.0,0.0
1305.5,1305.5999755859375,1305.0999755859375,1305.4000244140625,56569,0.0,0.0
1305.5,1305.5,1305.0999755859375,1305.4000244140625,25959,0.0,0.0
1305.4000244140625,1305.5,1304.5,1304.800048828125,46912,0.0,0.0
1305.0,1307.0,1305.0,1306.4000244140625,77849,0.0,0.0
